date,quintile,n,mean_pred_ret,mean_real_ret,median_real_ret
2026-04-24,2,12,-0.08820708034241104,0.010928518059449213,0.0003767138944338888
2026-04-24,3,12,-0.0582981892703557,0.007825102329671532,0.005546508286234375
2026-04-24,4,12,-0.024649442558754092,-0.003094574575421042,-0.013588678101893847
2026-04-24,5,12,0.02684993788854993,0.012129940832140834,0.013810227839270328
2026-05-01,1,12,-0.1810968032927166,0.09483281723291997,0.10655027865055078
2026-05-01,2,12,-0.10598177216186704,0.019063204824913388,0.035975767755428656
2026-05-01,3,12,-0.05967850233469063,0.037051738708071845,0.02649501890741779
2026-05-01,4,12,-0.01110071848388682,0.014049904963901757,0.007521719407982741
2026-05-01,5,12,0.04623632518506787,0.04931690156205198,0.04032129486044789
2026-05-08,1,12,-0.21533232443841974,0.03997751270420926,0.020151387294205292
2026-05-08,2,12,-0.10841554223280986,-0.014363180307496984,-0.023025492935265623
2026-05-08,3,12,-0.060372270040387636,-0.007950472212355184,-0.0282341585704195
2026-05-08,4,12,-0.025877330537026715,-0.025067348744162443,-0.023445819805403723
2026-05-08,5,12,0.02268953029475118,0.01664630149497534,0.005763935367232187
2026-05-15,1,12,-0.20145775085560122,-0.03094082250783342,-0.033939152364020564
2026-05-15,2,12,-0.08281545327929159,-0.05599786678923573,-0.045342634368989776
2026-05-15,3,12,-0.032881925293744334,-0.018518246645290115,-0.05505341543862324
2026-05-15,4,12,-0.013513931101399368,-0.025808336754833006,-0.021136292099464937
2026-05-15,5,12,0.03871326563582291,-0.03352093191054992,-0.04290182486765226
2026-05-22,1,12,-0.19311560034248085,0.09496404921061412,0.0907334391747946
2026-05-22,2,12,-0.10614699401799983,0.04794066383521034,0.002563091482649882
2026-05-22,3,12,-0.06551040313909634,0.0075335661903731905,-0.026595520803817885
2026-05-22,4,12,-0.014037601460844854,0.0014509311176492863,0.0005623966404595948
2026-05-22,5,12,0.04456681014691869,-0.03252603248327544,-0.03831455871455475
2026-05-29,1,12,-0.23932944500141864,0.021181711145964583,0.04214679053097814
2026-05-29,2,12,-0.07883795410516094,-0.04879746687160147,-0.06285993167398729
2026-05-29,3,12,-0.04027214983059025,-0.02225944547197019,-0.0118916793580362
2026-05-29,4,12,-0.01259943476056626,-0.03643321239196095,-0.04217282782064202
2026-05-29,5,12,0.05255090515835823,-0.041214185341371556,-0.036536310179997145
2026-06-05,1,12,-0.22075431582610427,-0.07070343623802035,-0.08643123499313654
2026-06-05,2,12,-0.08221604157905625,-0.08077769590702517,-0.07997949775896457
